#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KIT	MET	9606.ENSP00000288135	9606.ENSP00000317272	0	0	0	0.580	0	0.092	0	0.572	0.594
KIT	ZBTB16	9606.ENSP00000288135	9606.ENSP00000338157	0	0	0	0	0.060	0.052	0	0.587	0.600
KIT	RUNX1T1	9606.ENSP00000288135	9606.ENSP00000402257	0	0	0	0	0.083	0	0	0.582	0.600
KIT	TNF	9606.ENSP00000288135	9606.ENSP00000398698	0	0	0	0	0.076	0	0	0.593	0.608
KIT	MYH11	9606.ENSP00000288135	9606.ENSP00000379616	0	0	0	0	0.097	0	0	0.585	0.609
KIT	PLCB1	9606.ENSP00000288135	9606.ENSP00000338185	0	0	0	0	0.064	0	0.650	0.057	0.664
KIT	YES1	9606.ENSP00000288135	9606.ENSP00000462468	0	0	0	0.668	0.065	0.386	0.500	0.098	0.707
KIT	MME	9606.ENSP00000288135	9606.ENSP00000418525	0	0	0	0	0.103	0	0	0.728	0.745
KIT	TFAP2B	9606.ENSP00000288135	9606.ENSP00000377265	0	0	0	0	0.078	0	0.750	0.106	0.776
KIT	NCAM1	9606.ENSP00000288135	9606.ENSP00000480132	0	0	0	0	0.101	0.045	0	0.769	0.785
KIT	TET2	9606.ENSP00000288135	9606.ENSP00000442788	0	0	0	0	0	0	0	0.786	0.786
KIT	PGF	9606.ENSP00000288135	9606.ENSP00000451040	0	0	0	0	0	0	0.650	0.447	0.798
KIT	TGFA	9606.ENSP00000288135	9606.ENSP00000404131	0	0	0	0	0.061	0	0.650	0.609	0.860
KIT	STAT1	9606.ENSP00000288135	9606.ENSP00000354394	0	0	0	0	0.055	0.612	0.500	0.397	0.874
KIT	PIK3R1	9606.ENSP00000288135	9606.ENSP00000428056	0	0	0	0	0.056	0.870	0.900	0.668	0.995
KLB	PIK3R2	9606.ENSP00000257408	9606.ENSP00000222254	0	0	0	0	0	0	0.400	0	0.400
KLB	PLCG1	9606.ENSP00000257408	9606.ENSP00000244007	0	0	0	0	0	0	0.500	0.103	0.532
KLB	PIK3R1	9606.ENSP00000257408	9606.ENSP00000428056	0	0	0	0	0	0	0.400	0.049	0.405
KLB	PIK3CA	9606.ENSP00000257408	9606.ENSP00000263967	0	0	0	0	0	0	0.400	0.057	0.410
KLB	MLXIPL	9606.ENSP00000257408	9606.ENSP00000320886	0	0	0	0	0.074	0	0	0.391	0.411
KLB	PPARGC1A	9606.ENSP00000257408	9606.ENSP00000264867	0	0	0	0	0.061	0	0	0.506	0.516
KLB	LEP	9606.ENSP00000257408	9606.ENSP00000312652	0	0	0	0	0.143	0	0	0.508	0.560
KLB	PPARA	9606.ENSP00000257408	9606.ENSP00000385523	0	0	0	0	0	0.045	0	0.717	0.718
KLF1	SMARCC1	9606.ENSP00000264834	9606.ENSP00000254480	0	0	0	0	0	0.318	0	0.497	0.643
KLF1	SLC4A1	9606.ENSP00000264834	9606.ENSP00000262418	0	0	0	0	0.644	0	0	0.423	0.786
KLF1	STAT3	9606.ENSP00000264834	9606.ENSP00000264657	0	0	0	0	0	0.058	0	0.557	0.565
KLF1	SELENBP1	9606.ENSP00000264834	9606.ENSP00000397261	0	0	0	0	0.391	0	0	0.108	0.433
KLF1	OSBP2	9606.ENSP00000264834	9606.ENSP00000332576	0	0	0	0	0.463	0.045	0	0	0.465
KLF1	STAT1	9606.ENSP00000264834	9606.ENSP00000354394	0	0	0	0	0	0.058	0	0.514	0.522
KLF1	SLC25A37	9606.ENSP00000264834	9606.ENSP00000429200	0	0	0	0	0.191	0	0	0.488	0.568
KLF1	TET2	9606.ENSP00000264834	9606.ENSP00000442788	0	0	0	0	0.046	0	0	0.600	0.602
KLF1	SPTA1	9606.ENSP00000264834	9606.ENSP00000495214	0	0	0	0	0.527	0.044	0	0.396	0.703
KLF1	SOX6	9606.ENSP00000264834	9606.ENSP00000379644	0	0	0	0	0.104	0.059	0	0.732	0.754
KLF1	LDB2	9606.ENSP00000264834	9606.ENSP00000306772	0	0	0	0	0	0.089	0	0.792	0.802
KLF6	NFKBIA	9606.ENSP00000419923	9606.ENSP00000216797	0	0	0	0	0.228	0.328	0	0.234	0.568
KLF6	TP53	9606.ENSP00000419923	9606.ENSP00000269305	0	0	0	0	0.057	0.046	0	0.854	0.857
KLF6	LMTK2	9606.ENSP00000419923	9606.ENSP00000297293	0	0	0	0	0.042	0.052	0	0.421	0.428
KLF6	MXI1	9606.ENSP00000419923	9606.ENSP00000331152	0	0	0	0	0.049	0.045	0	0.422	0.429
KLF6	PSG5	9606.ENSP00000419923	9606.ENSP00000382334	0	0	0	0	0	0.091	0	0.414	0.444
KLF6	MUC6	9606.ENSP00000419923	9606.ENSP00000406861	0	0	0	0	0	0.095	0	0.424	0.456
KLF6	PCSK5	9606.ENSP00000419923	9606.ENSP00000446280	0	0	0	0	0.057	0.057	0	0.386	0.406
KLF6	ZFHX3	9606.ENSP00000419923	9606.ENSP00000493252	0	0	0	0	0	0.057	0	0.455	0.464
KLF6	ZFP36	9606.ENSP00000419923	9606.ENSP00000471239	0	0	0	0	0.368	0.069	0	0.216	0.498
KLF6	TXNIP	9606.ENSP00000419923	9606.ENSP00000462521	0	0	0	0	0.063	0.051	0	0.489	0.506
KLF6	LCOR	9606.ENSP00000419923	9606.ENSP00000490116	0	0	0	0	0.044	0.294	0	0.537	0.660
KLF7	ZNF292	9606.ENSP00000309570	9606.ENSP00000358590	0	0	0	0	0.057	0.043	0	0.446	0.457
KLHL13	MZB1	9606.ENSP00000419803	9606.ENSP00000303920	0	0	0	0	0	0.402	0	0	0.402
KLHL13	KLHL25	9606.ENSP00000419803	9606.ENSP00000336800	0	0	0.188	0.687	0	0.065	0.900	0.133	0.925
KLHL13	ZBTB16	9606.ENSP00000419803	9606.ENSP00000338157	0	0	0	0.552	0	0.059	0.400	0	0.411
KLHL14	MAD2L2	9606.ENSP00000352314	9606.ENSP00000235310	0	0	0	0	0	0.426	0	0	0.426
KLHL14	OSBPL10	9606.ENSP00000352314	9606.ENSP00000379804	0	0	0	0	0.122	0.071	0	0.333	0.409
KLHL25	MAD2L2	9606.ENSP00000336800	9606.ENSP00000235310	0	0	0	0	0	0.426	0	0	0.426
KLHL25	WDFY4	9606.ENSP00000336800	9606.ENSP00000320563	0	0	0	0	0.055	0	0	0.405	0.414
KLHL25	ZBTB16	9606.ENSP00000336800	9606.ENSP00000338157	0	0	0	0.559	0	0.059	0.400	0.056	0.420
KLHL25	PLXDC2	9606.ENSP00000336800	9606.ENSP00000366460	0	0	0	0	0	0	0	0.430	0.430
KLHL4	ZNF711	9606.ENSP00000362206	9606.ENSP00000353922	0	0	0	0	0.128	0.059	0	0.369	0.437
KLKB1	SERPINE1	9606.ENSP00000264690	9606.ENSP00000223095	0	0	0	0	0	0.067	0	0.564	0.576
KLKB1	VTN	9606.ENSP00000264690	9606.ENSP00000226218	0	0	0	0	0.117	0	0	0.356	0.407
KLKB1	TNNT3	9606.ENSP00000264690	9606.ENSP00000370975	0	0	0	0	0.053	0	0	0.442	0.449
KLKB1	SERPINE2	9606.ENSP00000264690	9606.ENSP00000415786	0	0	0	0	0	0.045	0	0.449	0.451
KLKB1	SERPINA1	9606.ENSP00000264690	9606.ENSP00000416066	0	0	0	0	0.099	0.045	0	0.482	0.515
KLKB1	STEAP4	9606.ENSP00000264690	9606.ENSP00000369419	0	0	0	0	0.049	0	0	0.642	0.644
KLKB1	MASP1	9606.ENSP00000264690	9606.ENSP00000296280	0	0	0	0.620	0.106	0	0.540	0.224	0.653
KLKB1	THBD	9606.ENSP00000264690	9606.ENSP00000366307	0	0	0	0	0	0.094	0.540	0.273	0.670
KLKB1	MASP2	9606.ENSP00000264690	9606.ENSP00000383690	0	0	0.149	0.600	0.165	0	0.540	0.187	0.699
KLKB1	SERPING1	9606.ENSP00000264690	9606.ENSP00000278407	0	0	0	0	0.064	0.045	0.700	0.989	0.996
KLRB1	LAG3	9606.ENSP00000229402	9606.ENSP00000203629	0	0	0	0	0.142	0.091	0	0.446	0.530
KLRB1	TNFRSF4	9606.ENSP00000229402	9606.ENSP00000368538	0	0	0	0	0.099	0	0	0.368	0.406
KLRB1	MUC4	9606.ENSP00000229402	9606.ENSP00000417498	0	0	0	0	0	0.101	0	0.386	0.424
KLRB1	MUC12	9606.ENSP00000229402	9606.ENSP00000441929	0	0	0	0	0.053	0.101	0	0.395	0.440
KLRB1	MUC17	9606.ENSP00000229402	9606.ENSP00000302716	0	0	0	0	0.053	0.101	0	0.395	0.440
KLRB1	ZNF683	9606.ENSP00000229402	9606.ENSP00000388792	0	0	0	0	0.183	0	0	0.357	0.452
KLRB1	MS4A1	9606.ENSP00000229402	9606.ENSP00000433277	0	0	0	0	0.174	0	0	0.371	0.458
KLRB1	TNF	9606.ENSP00000229402	9606.ENSP00000398698	0	0	0	0	0.083	0	0	0.545	0.565
KLRB1	SELL	9606.ENSP00000229402	9606.ENSP00000498227	0	0	0	0	0.174	0	0	0.541	0.604
KLRB1	KLRC1	9606.ENSP00000229402	9606.ENSP00000438038	0	0	0	0.620	0.084	0	0	0.603	0.621
KLRB1	TYROBP	9606.ENSP00000229402	9606.ENSP00000262629	0	0	0	0	0.212	0.073	0	0.599	0.681
KLRB1	ZBTB16	9606.ENSP00000229402	9606.ENSP00000338157	0	0	0	0	0.067	0.057	0	0.688	0.701
KLRB1	NCAM1	9606.ENSP00000229402	9606.ENSP00000480132	0	0	0	0	0.042	0.091	0	0.720	0.734
KLRB1	TIGIT	9606.ENSP00000229402	9606.ENSP00000419085	0	0	0	0	0.254	0	0	0.683	0.753
KLRB1	PRF1	9606.ENSP00000229402	9606.ENSP00000398568	0	0	0	0	0.409	0.045	0	0.624	0.769
KLRB1	KLRK1	9606.ENSP00000229402	9606.ENSP00000240618	0	0	0	0.621	0.282	0	0.900	0.535	0.963
KLRC1	LAG3	9606.ENSP00000438038	9606.ENSP00000203629	0	0	0	0	0.086	0.091	0	0.626	0.662
KLRC1	KLRK1	9606.ENSP00000438038	9606.ENSP00000240618	0	0.082	0	0.666	0.508	0	0	0.690	0.847
KLRC1	NECTIN2	9606.ENSP00000438038	9606.ENSP00000252483	0	0	0	0	0	0	0	0.809	0.809
KLRC1	TYROBP	9606.ENSP00000438038	9606.ENSP00000262629	0	0	0	0	0.104	0.073	0	0.772	0.794
KLRC1	ZBTB16	9606.ENSP00000438038	9606.ENSP00000338157	0	0	0	0	0	0.057	0	0.391	0.401
KLRC1	RAET1E	9606.ENSP00000438038	9606.ENSP00000349709	0	0	0	0	0	0.103	0	0.453	0.488
KLRC1	TNFRSF4	9606.ENSP00000438038	9606.ENSP00000368538	0	0	0	0	0	0	0	0.620	0.620
KLRC1	PRF1	9606.ENSP00000438038	9606.ENSP00000398568	0	0	0	0	0.104	0.045	0	0.769	0.785
KLRC1	TNF	9606.ENSP00000438038	9606.ENSP00000398698	0	0	0	0	0.052	0	0	0.594	0.599
KLRC1	TIGIT	9606.ENSP00000438038	9606.ENSP00000419085	0	0	0	0	0.130	0	0	0.808	0.826
KLRC1	SELL	9606.ENSP00000438038	9606.ENSP00000498227	0	0	0	0	0.055	0	0	0.608	0.614
KLRC1	NCAM1	9606.ENSP00000438038	9606.ENSP00000480132	0	0	0	0	0	0.091	0	0.793	0.803
KLRG1	LAG3	9606.ENSP00000266551	9606.ENSP00000203629	0	0	0	0	0.166	0.091	0	0.686	0.741
KLRG1	KLRK1	9606.ENSP00000266551	9606.ENSP00000240618	0	0	0	0.676	0.279	0	0	0.502	0.625
KLRG1	RAET1E	9606.ENSP00000266551	9606.ENSP00000349709	0	0	0	0	0	0.103	0	0.395	0.434
KLRG1	TNFRSF4	9606.ENSP00000266551	9606.ENSP00000368538	0	0	0	0	0.044	0	0	0.523	0.524
KLRG1	NCAM1	9606.ENSP00000266551	9606.ENSP00000480132	0	0	0	0	0.080	0.091	0	0.507	0.551
KLRG1	ZNF683	9606.ENSP00000266551	9606.ENSP00000388792	0	0	0	0	0.183	0	0	0.476	0.553
KLRG1	TNF	9606.ENSP00000266551	9606.ENSP00000398698	0	0	0	0	0.054	0	0	0.597	0.603
KLRG1	TCF7	9606.ENSP00000266551	9606.ENSP00000340347	0	0	0	0	0.093	0	0	0.620	0.641
KLRG1	PILRB	9606.ENSP00000266551	9606.ENSP00000391748	0	0	0	0	0.054	0	0	0.668	0.672
KLRG1	TIGIT	9606.ENSP00000266551	9606.ENSP00000419085	0	0	0	0	0.193	0	0	0.676	0.728
KLRG1	PRF1	9606.ENSP00000266551	9606.ENSP00000398568	0	0	0	0	0.348	0.045	0	0.642	0.757
KLRG1	SELL	9606.ENSP00000266551	9606.ENSP00000498227	0	0	0	0	0.080	0	0	0.802	0.810
KLRK1	LAG3	9606.ENSP00000240618	9606.ENSP00000203629	0	0	0	0	0.142	0.091	0	0.582	0.645
KLRK1	PROCR	9606.ENSP00000240618	9606.ENSP00000216968	0	0	0	0	0.042	0	0	0.460	0.461
KLRK1	TGFB1	9606.ENSP00000240618	9606.ENSP00000221930	0	0	0	0	0.047	0	0	0.513	0.516
KLRK1	PIK3R2	9606.ENSP00000240618	9606.ENSP00000222254	0	0	0	0	0	0	0.500	0.085	0.522
KLRK1	MX1	9606.ENSP00000240618	9606.ENSP00000381601	0	0	0	0	0	0	0	0.413	0.413
KLRK1	MS4A1	9606.ENSP00000240618	9606.ENSP00000433277	0	0	0	0	0.217	0	0	0.291	0.422
KLRK1	TLR2	9606.ENSP00000240618	9606.ENSP00000260010	0	0	0	0	0.057	0.045	0	0.417	0.429
KLRK1	TLR4	9606.ENSP00000240618	9606.ENSP00000363089	0	0	0	0	0.055	0.045	0	0.450	0.460
KLRK1	TP53	9606.ENSP00000240618	9606.ENSP00000269305	0	0	0	0	0.099	0	0	0.432	0.466
KLRK1	STAT1	9606.ENSP00000240618	9606.ENSP00000354394	0	0	0	0	0.107	0	0	0.435	0.474
KLRK1	TP53INP1	9606.ENSP00000240618	9606.ENSP00000344215	0	0	0	0	0	0	0	0.501	0.501
KLRK1	MET	9606.ENSP00000240618	9606.ENSP00000317272	0	0	0	0	0	0.045	0	0.505	0.507
KLRK1	STAT3	9606.ENSP00000240618	9606.ENSP00000264657	0	0	0	0	0.086	0	0	0.507	0.530
KLRK1	ZNF683	9606.ENSP00000240618	9606.ENSP00000388792	0	0	0	0	0.083	0	0	0.524	0.544
KLRK1	PIK3R1	9606.ENSP00000240618	9606.ENSP00000428056	0	0	0	0	0.056	0	0.500	0.164	0.571
KLRK1	PIK3CA	9606.ENSP00000240618	9606.ENSP00000263967	0	0	0	0	0.075	0	0.500	0.156	0.576
KLRK1	PLCG1	9606.ENSP00000240618	9606.ENSP00000244007	0	0	0	0	0	0	0.500	0.257	0.612
KLRK1	SELL	9606.ENSP00000240618	9606.ENSP00000498227	0	0	0	0	0.072	0	0	0.605	0.618
KLRK1	TNFRSF4	9606.ENSP00000240618	9606.ENSP00000368538	0	0	0	0	0	0	0	0.647	0.647
KLRK1	TNF	9606.ENSP00000240618	9606.ENSP00000398698	0	0	0	0	0	0	0	0.666	0.666
KLRK1	TIGIT	9606.ENSP00000240618	9606.ENSP00000419085	0	0	0	0	0.257	0	0	0.627	0.711
KLRK1	NCAM1	9606.ENSP00000240618	9606.ENSP00000480132	0	0	0	0	0.068	0.091	0	0.816	0.830
KLRK1	PRF1	9606.ENSP00000240618	9606.ENSP00000398568	0	0	0	0	0.434	0.045	0	0.884	0.932
KLRK1	NECTIN2	9606.ENSP00000240618	9606.ENSP00000252483	0	0	0	0	0	0	0	0.980	0.980
KLRK1	TYROBP	9606.ENSP00000240618	9606.ENSP00000262629	0	0	0	0	0.123	0.154	0.700	0.996	0.998
KLRK1	RAET1E	9606.ENSP00000240618	9606.ENSP00000349709	0	0	0	0	0	0.903	0.900	0.998	0.999
KMT2A	SIRT1	9606.ENSP00000436786	9606.ENSP00000212015	0	0	0	0	0.042	0.332	0	0.261	0.486
KMT2A	THBS1	9606.ENSP00000436786	9606.ENSP00000260356	0	0	0	0	0.042	0.071	0.400	0.052	0.426
KMT2A	KMT2C	9606.ENSP00000436786	9606.ENSP00000262189	0	0	0	0.548	0.288	0.326	0.400	0.838	0.947
KMT2A	RBBP5	9606.ENSP00000436786	9606.ENSP00000264515	0	0	0	0	0.103	0.993	0.900	0.895	0.999
KMT2A	TP53	9606.ENSP00000436786	9606.ENSP00000269305	0	0	0	0	0.069	0.424	0	0.582	0.757
KMT2A	PRDM16	9606.ENSP00000436786	9606.ENSP00000270722	0	0	0	0	0.067	0.095	0	0.360	0.412
KMT2A	MEIS1	9606.ENSP00000436786	9606.ENSP00000272369	0	0	0	0	0.055	0.303	0	0.589	0.705
KMT2A	KNL1	9606.ENSP00000436786	9606.ENSP00000335463	0	0	0	0	0.053	0.046	0	0.588	0.596
KMT2A	PAX5	9606.ENSP00000436786	9606.ENSP00000350844	0	0	0	0	0.049	0.294	0	0.535	0.661
KMT2A	MYH11	9606.ENSP00000436786	9606.ENSP00000379616	0	0	0	0	0.042	0.071	0	0.535	0.550
KMT2A	TNRC6B	9606.ENSP00000436786	9606.ENSP00000401946	0	0	0	0	0.121	0.069	0.400	0.057	0.475
KMT2A	RUNX1T1	9606.ENSP00000436786	9606.ENSP00000402257	0	0	0	0	0.073	0.045	0	0.625	0.639
KMT2A	TOP2A	9606.ENSP00000436786	9606.ENSP00000411532	0	0	0	0	0.063	0	0	0.449	0.462
KMT2A	MME	9606.ENSP00000436786	9606.ENSP00000418525	0	0	0	0	0	0	0	0.418	0.418
KMT2A	SETBP1	9606.ENSP00000436786	9606.ENSP00000497406	0	0	0	0	0.090	0.109	0	0.451	0.516
KMT2A	TET2	9606.ENSP00000436786	9606.ENSP00000442788	0	0	0	0	0.210	0	0	0.583	0.656
KMT2C	NR3C1	9606.ENSP00000262189	9606.ENSP00000231509	0	0	0	0	0.049	0.074	0	0.423	0.447
KMT2C	MSH6	9606.ENSP00000262189	9606.ENSP00000234420	0	0	0	0	0.049	0.085	0	0.377	0.410
KMT2C	PRKAB2	9606.ENSP00000262189	9606.ENSP00000254101	0	0	0	0	0.048	0.602	0	0	0.604
KMT2C	NOTCH2	9606.ENSP00000262189	9606.ENSP00000256646	0	0	0	0	0.042	0.066	0	0.458	0.472
KMT2C	THBS1	9606.ENSP00000262189	9606.ENSP00000260356	0	0	0	0	0.047	0.066	0.400	0.092	0.450
KMT2C	PTPRD	9606.ENSP00000262189	9606.ENSP00000370593	0	0	0	0	0.107	0	0	0.370	0.413
KMT2C	PIK3R1	9606.ENSP00000262189	9606.ENSP00000428056	0	0	0	0	0.073	0	0	0.431	0.449
KMT2C	ZFHX4	9606.ENSP00000262189	9606.ENSP00000498627	0	0	0	0	0.066	0	0	0.466	0.481
KMT2C	TTN	9606.ENSP00000262189	9606.ENSP00000467141	0	0	0	0	0.064	0.095	0	0.461	0.504
KMT2C	TNRC6B	9606.ENSP00000262189	9606.ENSP00000401946	0	0	0	0	0.164	0	0.400	0.118	0.519
KMT2C	SYNE1	9606.ENSP00000262189	9606.ENSP00000356224	0	0	0	0	0.072	0	0	0.509	0.525
KMT2C	PAX5	9606.ENSP00000262189	9606.ENSP00000350844	0	0	0	0	0	0	0	0.541	0.541
KMT2C	ZFHX3	9606.ENSP00000262189	9606.ENSP00000493252	0	0	0	0	0.067	0	0	0.575	0.587
KMT2C	TET2	9606.ENSP00000262189	9606.ENSP00000442788	0	0	0	0	0.239	0	0	0.522	0.621
KMT2C	PIK3CA	9606.ENSP00000262189	9606.ENSP00000263967	0	0	0	0	0.060	0	0	0.670	0.676
KMT2C	MAFB	9606.ENSP00000262189	9606.ENSP00000362410	0	0	0	0	0.045	0.076	0.500	0.471	0.735
KMT2C	TP53	9606.ENSP00000262189	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.808	0.858
KMT2C	RBBP5	9606.ENSP00000262189	9606.ENSP00000264515	0	0	0	0	0.044	0.987	0.900	0.984	0.999
KNL1	ZW10	9606.ENSP00000335463	9606.ENSP00000200135	0	0	0	0	0.067	0	0	0.664	0.673
KNL1	MSH2	9606.ENSP00000335463	9606.ENSP00000233146	0.057	0	0	0	0.196	0.104	0	0.298	0.459
KNL1	NCAPH	9606.ENSP00000335463	9606.ENSP00000240423	0	0	0	0	0.299	0	0	0.368	0.538
KNL1	NCAPG	9606.ENSP00000335463	9606.ENSP00000251496	0	0	0	0	0.502	0	0	0.330	0.652
KNL1	MCM4	9606.ENSP00000335463	9606.ENSP00000262105	0	0	0	0	0.326	0.141	0	0.230	0.516
KNL1	PLK4	9606.ENSP00000335463	9606.ENSP00000270861	0	0	0	0	0.465	0.069	0	0.353	0.649
KNL1	SMC2	9606.ENSP00000335463	9606.ENSP00000286398	0	0	0	0	0.381	0.116	0	0.116	0.474
KNL1	TPX2	9606.ENSP00000335463	9606.ENSP00000300403	0	0	0	0	0.406	0	0	0.275	0.551
KNL1	TYMS	9606.ENSP00000335463	9606.ENSP00000315644	0.057	0	0	0	0.321	0	0	0.242	0.472
KNL1	RRM2	9606.ENSP00000335463	9606.ENSP00000353770	0	0	0	0	0.323	0	0	0.154	0.403
KNL1	REV3L	9606.ENSP00000335463	9606.ENSP00000351697	0.054	0	0	0	0.064	0.299	0	0.153	0.404
KNL1	PCNA	9606.ENSP00000335463	9606.ENSP00000368458	0.042	0	0	0	0.359	0.176	0	0.207	0.545
KNL1	MKI67	9606.ENSP00000335463	9606.ENSP00000357643	0	0	0	0	0.532	0	0	0.104	0.562
KNL1	SMC4	9606.ENSP00000335463	9606.ENSP00000341382	0	0	0	0	0.324	0.116	0	0.332	0.566
KNL1	NUSAP1	9606.ENSP00000335463	9606.ENSP00000499238	0	0	0	0	0.503	0	0	0.366	0.672
KNL1	MLF1	9606.ENSP00000335463	9606.ENSP00000376568	0	0	0	0	0	0.683	0	0	0.683
KNL1	TOP2A	9606.ENSP00000335463	9606.ENSP00000411532	0	0	0	0	0.440	0.066	0	0.492	0.711
KRR1	TNFAIP3	9606.ENSP00000229214	9606.ENSP00000481570	0	0	0.221	0	0	0.292	0	0	0.424
KRR1	PPP1R26	9606.ENSP00000229214	9606.ENSP00000349274	0	0	0	0	0.057	0.448	0	0	0.457
KRR1	RPS4Y1	9606.ENSP00000229214	9606.ENSP00000250784	0	0	0	0	0.066	0.767	0	0	0.773
KRR1	SURF6	9606.ENSP00000229214	9606.ENSP00000361092	0	0	0	0	0.837	0.141	0	0	0.854
KRR1	MCC	9606.ENSP00000229214	9606.ENSP00000386227	0	0	0	0	0.401	0.717	0	0.247	0.861
KRR1	NAT10	9606.ENSP00000229214	9606.ENSP00000257829	0	0	0	0	0.623	0.991	0	0.372	0.997
KRR1	UTP20	9606.ENSP00000229214	9606.ENSP00000261637	0	0	0	0	0.402	0.991	0.800	0.677	0.999
KRR1	NOP58	9606.ENSP00000229214	9606.ENSP00000264279	0	0	0	0	0.848	0.990	0.540	0.428	0.999
KRT23	S100A8	9606.ENSP00000209718	9606.ENSP00000357721	0	0	0	0	0.097	0	0	0.406	0.440
KRT72	KRT86	9606.ENSP00000293745	9606.ENSP00000444533	0	0	0.080	0.913	0.109	0	0.400	0.050	0.470
KRT72	KRT81	9606.ENSP00000293745	9606.ENSP00000369349	0	0	0.081	0.908	0.099	0	0.400	0.062	0.472
KRT72	KRT73	9606.ENSP00000293745	9606.ENSP00000307014	0	0	0.054	0.973	0.999	0	0.400	0.066	0.999
KRT73	KRT81	9606.ENSP00000307014	9606.ENSP00000369349	0	0	0.078	0.912	0.101	0	0.400	0.070	0.476
KRT73	KRT86	9606.ENSP00000307014	9606.ENSP00000444533	0	0	0.075	0.917	0.107	0	0.400	0.066	0.476
KRT81	KRT86	9606.ENSP00000369349	9606.ENSP00000444533	0	0	0.048	0.985	0.777	0	0.400	0.054	0.863
KSR2	VCL	9606.ENSP00000389715	9606.ENSP00000211998	0	0	0	0	0	0	0.400	0.051	0.406
KSR2	VWF	9606.ENSP00000389715	9606.ENSP00000261405	0	0	0	0	0.063	0.067	0.400	0.086	0.456
L3MBTL4	TMEM200C	9606.ENSP00000382976	9606.ENSP00000463375	0	0.003	0	0	0.048	0	0	0.418	0.422
LAG3	TNFRSF17	9606.ENSP00000203629	9606.ENSP00000053243	0	0	0	0	0.080	0.134	0	0.367	0.451
LAG3	NRP1	9606.ENSP00000203629	9606.ENSP00000265371	0	0	0	0	0	0	0	0.416	0.416
LAG3	ZNF683	9606.ENSP00000203629	9606.ENSP00000388792	0	0	0	0	0.186	0	0	0.364	0.460
LAG3	TP53	9606.ENSP00000203629	9606.ENSP00000269305	0	0	0	0	0.095	0	0	0.446	0.477
LAG3	LAYN	9606.ENSP00000203629	9606.ENSP00000364765	0	0	0	0	0	0.091	0	0.471	0.498
LAG3	STAT3	9606.ENSP00000203629	9606.ENSP00000264657	0	0	0	0	0.042	0.091	0	0.519	0.544
LAG3	NCAM1	9606.ENSP00000203629	9606.ENSP00000480132	0	0	0	0	0.049	0	0	0.542	0.545
LAG3	TCF7	9606.ENSP00000203629	9606.ENSP00000340347	0	0	0	0	0.042	0	0	0.571	0.571
LAG3	STAT1	9606.ENSP00000203629	9606.ENSP00000354394	0	0	0	0	0.151	0.091	0	0.519	0.596
LAG3	TNF	9606.ENSP00000203629	9606.ENSP00000398698	0	0	0	0	0.079	0	0	0.650	0.664
LAG3	TGFB1	9606.ENSP00000203629	9606.ENSP00000221930	0	0	0	0	0.062	0	0	0.670	0.677
LAG3	SELL	9606.ENSP00000203629	9606.ENSP00000498227	0	0	0	0	0.068	0.091	0	0.694	0.718
LAG3	NECTIN2	9606.ENSP00000203629	9606.ENSP00000252483	0	0	0	0	0	0	0	0.766	0.766
LAG3	TNFRSF4	9606.ENSP00000203629	9606.ENSP00000368538	0	0	0	0	0.124	0	0	0.778	0.797
LAG3	PRF1	9606.ENSP00000203629	9606.ENSP00000398568	0	0	0	0	0.435	0.091	0	0.671	0.816
LAG3	TIGIT	9606.ENSP00000203629	9606.ENSP00000419085	0	0	0.206	0	0.324	0	0	0.923	0.955
LAIR2	TTYH1	9606.ENSP00000301202	9606.ENSP00000365714	0	0	0	0	0	0	0	0.459	0.459
LAMA1	SEMA3F	9606.ENSP00000374309	9606.ENSP00000002829	0	0	0	0	0	0.071	0	0.547	0.561
LAMA1	LAMB1	9606.ENSP00000374309	9606.ENSP00000222399	0	0	0	0.633	0.080	0.095	0.900	0.826	0.983
LAMA1	VTN	9606.ENSP00000374309	9606.ENSP00000226218	0	0	0	0	0.047	0	0.540	0.257	0.646
LAMA1	LAMA5	9606.ENSP00000374309	9606.ENSP00000252999	0	0	0	0.645	0	0.135	0.900	0.489	0.951
LAMA1	LAMC1	9606.ENSP00000374309	9606.ENSP00000258341	0	0	0	0.711	0.072	0.135	0.800	0.695	0.944
LAMA1	THBS1	9606.ENSP00000374309	9606.ENSP00000260356	0	0	0	0	0	0.045	0	0.517	0.519
LAMA1	VWF	9606.ENSP00000374309	9606.ENSP00000261405	0	0	0	0	0	0	0	0.407	0.407
LAMA1	LAMC2	9606.ENSP00000374309	9606.ENSP00000264144	0	0	0	0.653	0.060	0.135	0.400	0.293	0.609
LAMA1	NID1	9606.ENSP00000374309	9606.ENSP00000264187	0	0	0	0	0.067	0.099	0.540	0.630	0.837
LAMA1	SEMA3A	9606.ENSP00000374309	9606.ENSP00000265362	0	0	0	0	0.063	0.071	0	0.518	0.543
LAMA1	NRP1	9606.ENSP00000374309	9606.ENSP00000265371	0	0	0	0	0	0	0	0.433	0.433
LAMA1	MET	9606.ENSP00000374309	9606.ENSP00000317272	0	0	0	0	0.064	0.094	0.400	0.077	0.467
